PHYLUM,CLASS,ORDER,FAMILY,GENUS,SPECIES,NAME SOURCE,ACCESSION,SEQUENCE TYPE,SEQUENCE SOURCE,BRAZILIAN MAMMAL,AMAZ,MATL,CERR,CAAT,PANT,PAMP,MARI
Arthropoda,Insecta,Hymenoptera,Formicidae,Paratrachymyrmex,Paratrachymyrmex bugnioni,GB,BK012791.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Arthropoda,Insecta,Hymenoptera,Formicidae,Paratrechina,Paratrechina antsingy,GB,BK012841.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Characiformes,Characidae,Psalidodon,Psalidodon fasciatus,GB,BK013061.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Accipitriformes,Cathartidae,Gymnogyps,Gymnogyps californianus,GB,BK059163.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus convexus,GB,BK063615.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Siluriformes,Ariidae,Neoarius,Neoarius pectoralis,GB,BK064994.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara macao,GB,CM002021.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Passeriformes,Corvidae,Corvus,Corvus cornix,GB,CM002877.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Cichliformes,Cichlidae,Maylandia,Maylandia zebra,GB,CM003499.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Passeriformes,Passeridae,Passer,Passer domesticus,GB,CM004555.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Drosophila melanogaster,GB,CM008274.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Salmoniformes,Salmonidae,Thymallus,Thymallus thymallus,GB,CM015041.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Apodiformes,Trochilidae,Calypte,Calypte anna,GB,CM016612.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Passeriformes,Estrildidae,Taeniopygia,Taeniopygia guttata,GB,CM016613.2,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Galliformes,Phasianidae,Centrocercus,Centrocercus minimus,GB,CM016737.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Passeriformes,Estrildidae,Lonchura,Lonchura striata,GB,CM016794.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Cichliformes,Cichlidae,Archocentrus,Archocentrus centrarchus,GB,CM017295.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Passeriformes,Fringillidae,Serinus,Serinus canaria,GB,CM017350.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Charadriiformes,Alcidae,Alca,Alca torda,GB,CM018102.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Galliformes,Odontophoridae,Colinus,Colinus virginianus,GB,CM018327.2,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Passeriformes,Maluridae,Malurus,Malurus cyaneus,GB,CM019239.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Labriformes,Labridae,Notolabrus,Notolabrus celidotus,GB,CM019797.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Anseriformes,Anatidae,Cygnus,Cygnus olor,GB,CM020139.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Perciformes,Cyclopteridae,Cyclopterus,Cyclopterus lumpus,GB,CM020140.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Passeriformes,Turdidae,Catharus,Catharus ustulatus,GB,CM020378.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Coraciiformes,Meropidae,Merops,Merops nubicus,GB,CM020464.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Charadriiformes,Laridae,Sterna,Sterna hirundo,GB,CM020500.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Cyprinodontiformes,Poeciliidae,Poeciliopsis,Poeciliopsis retropinna,GB,CM021098.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Gruiformes,Gruidae,Balearica,Balearica regulorum,GB,CM021656.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Anseriformes,Anatidae,Oxyura,Oxyura jamaicensis,GB,CM021834.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Anseriformes,Anatidae,Stictonetta,Stictonetta naevosa,GB,CM021835.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Anseriformes,Anatidae,Heteronetta,Heteronetta atricapilla,GB,CM021836.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Piciformes,Picidae,Melanerpes,Melanerpes aurifrons,GB,CM022134.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Passeriformes,Paridae,Poecile,Poecile atricapillus,GB,CM022184.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Psittaciformes,Psittaculidae,Melopsittacus,Melopsittacus undulatus,GB,CM022664.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Cichliformes,Cichlidae,Amphilophus,Amphilophus citrinellus,GB,CM024214.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Piciformes,Picidae,Dryobates,Dryobates pubescens,GB,CM026040.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Cyprinodontiformes,Anablepidae,Anableps,Anableps anableps,GB,CM026089.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Beloniformes,Belonidae,Xenentodon,Xenentodon cancila,GB,CM026221.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Piciformes,Lybiidae,Pogoniulus,Pogoniulus pusillus,GB,CM026823.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Passeriformes,Parulidae,Setophaga,Setophaga coronata,GB,CM027538.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,Cyprinodon tularosa,GB,CM027910.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Perciformes,Hexagrammidae,Ophiodon,Ophiodon elongatus,GB,CM028749.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Strigiformes,Strigidae,Strix,Strix occidentalis,GB,CM030376.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Chaetodontiformes,Chaetodontidae,Chelmon,Chelmon rostratus,GB,CM030678.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Cuculiformes,Cuculidae,Cuculus,Cuculus canorus,GB,CM030679.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Lepidosauria,Squamata,Viperidae,Crotalus,Crotalus adamanteus,GB,CM031740.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Kurtiformes,Apogonidae,Siphamia,Siphamia tubifer,GB,CM035810.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Labriformes,Labridae,Tautogolabrus,Tautogolabrus adspersus,GB,CM036584.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Pelecaniformes,Threskiornithidae,Theristicus,Theristicus caerulescens,GB,CM036585.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Apodiformes,Apodidae,Hemiprocne,Hemiprocne comata,GB,CM036713.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Gruiformes,Rallidae,Porphyrio,Porphyrio hochstetteri,GB,CM036939.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Passeriformes,Cisticolidae,Prinia,Prinia subflava,GB,CM037599.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Cyprinodontiformes,Goodeidae,Girardinichthys,Girardinichthys multiradiatus,GB,CM038290.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Galliformes,Phasianidae,Pavo,Pavo cristatus,GB,CM038550.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Cypriniformes,Leuciscidae,Leuciscus,Leuciscus idus,GB,CM038646.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Characiformes,Anostomidae,Megaleporinus,Megaleporinus macrocephalus,GB,CM038758.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Gruiformes,Rallidae,Laterallus,Laterallus jamaicensis,GB,CM040151.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Gruiformes,Rallidae,Rallus,Rallus limicola,GB,CM040152.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Passeriformes,Icteridae,Agelaius,Agelaius tricolor,GB,CM041028.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Galliformes,Odontophoridae,Callipepla,Callipepla californica,GB,CM041362.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Lepidosauria,Squamata,Teiidae,Aspidoscelis,Aspidoscelis tigris,GB,CM041363.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Passeriformes,Passerellidae,Junco,Junco hyemalis,GB,CM042603.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Osmeriformes,Osmeridae,Thaleichthys,Thaleichthys pacificus,GB,CM042914.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Anseriformes,Anatidae,Aix,Aix galericulata,GB,CM045469.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Passeriformes,Phylloscopidae,Phylloscopus,Phylloscopus trochilus,GB,CM046213.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Passeriformes,Fringillidae,Leucosticte,Leucosticte australis,GB,CM046518.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Amphibia,Caudata,Salamandridae,Pleurodeles,Pleurodeles waltl,GB,CM048913.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Uranoscopiformes,Ammodytidae,Hyperoplus,Hyperoplus lanceolatus,GB,CM049441.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Passeriformes,Sturnidae,Acridotheres,Acridotheres tristis,GB,CM050619.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Amphibia,Anura,Hylidae,Dendropsophus,Dendropsophus ebraccatus,GB,CM051072.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Passeriformes,Sylviidae,Chamaea,Chamaea fasciata,GB,CM055129.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Amphibia,Anura,Pelobatidae,Spea,Spea hammondii,GB,CM055131.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Passeriformes,Muscicapidae,Oenanthe,Oenanthe melanoleuca,GB,CM055953.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Lepidosauria,Squamata,Scincidae,Cryptoblepharus,Cryptoblepharus egeriae,GB,CM057396.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Passeriformes,Muscicapidae,Muscicapa,Muscicapa striata,GB,CM057522.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Lepidosauria,Squamata,Iguanidae,Cyclura,Cyclura pinguis,GB,CM059617.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Arthropoda,Insecta,Hymenoptera,Formicidae,Prenolepis,Prenolepis imparis,GB,CM059830.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Characiformes,Bryconidae,Salminus,Salminus brasiliensis,GB,CM059865.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Pelecaniformes,Pelecanidae,Pelecanus,Pelecanus crispus,GB,CM060034.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Anseriformes,Anatidae,Anas,Anas platyrhynchos,GB,CM060037.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Cypriniformes,Leuciscidae,Meda,Meda fulgida,GB,CM060651.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Cypriniformes,Leuciscidae,Tiaroga,Tiaroga cobitis,GB,CM060652.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Lepidosauria,Squamata,Colubridae,Chrysopelea,Chrysopelea ornata,GB,CM060730.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Labriformes,Labridae,Labroides,Labroides dimidiatus,GB,CM061204.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Suliformes,Sulidae,Morus,Morus bassanus,GB,CM062610.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Passeriformes,Passerellidae,Passerculus,Passerculus sandwichensis,GB,CM063168.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Amphibia,Anura,Leptodactylidae,Leptodactylus,Leptodactylus fuscus,GB,CM063215.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Perciformes,Stichaeidae,Leptoclinus,Leptoclinus maculatus,GB,CM063361.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Amphibia,Anura,Dendrobatidae,Ranitomeya,Ranitomeya imitator,GB,CM064416.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Cypriniformes,Nemacheilidae,Triplophysa,Triplophysa yarkandensis,GB,CM065679.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Psittaciformes,Psittacidae,Pezoporus,Pezoporus flaviventris,GB,CM066607.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Piciformes,Picidae,Picus,Picus viridis,GB,CM066608.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Passeriformes,Turdidae,Luscinia,Luscinia megarhynchos,GB,CM067636.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Coraciiformes,Leptosomidae,Leptosomus,Leptosomus discolor,GB,CM067838.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Lepidosauria,Squamata,Anguidae,Elgaria,Elgaria multicarinata,GB,CM068594.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Ciconiiformes,Ciconiidae,Mycteria,Mycteria americana,GB,CM069219.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus coqui,GB,CM069431.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Lepidosauria,Squamata,Boidae,Candoia,Candoia aspera,GB,CM069494.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Passeriformes,Passerellidae,Melospiza,Melospiza melodia,GB,CM069588.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Passeriformes,Passerellidae,Ammospiza,Ammospiza maritima,GB,CM069705.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Columbiformes,Columbidae,Caloenas,Caloenas nicobarica,GB,CM069764.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Amphibia,Anura,Pelodytidae,Pelodytes,Pelodytes ibericus,GB,CM069894.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Amphibia,Anura,Limnodynastidae,Mixophyes,Mixophyes australis,GB,CM070084.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Passeriformes,Pipridae,Pseudopipra,Pseudopipra pipra,GB,CM070248.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Columbiformes,Columbidae,Columba,Columba livia,GB,CM070390.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Gruiformes,Otididae,Chlamydotis,Chlamydotis macqueenii,GB,CM071425.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Lepidosauria,Squamata,Agamidae,Xenagama,Xenagama taylori,GB,DQ008215.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Gobiiformes,Odontobutidae,Odontobutis,Odontobutis platycephala,GB,DQ010651.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Anseriformes,Anatidae,Branta,Branta canadensis,GB,DQ019124.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Gadiformes,Gadidae,Merlangius,Merlangius merlangus,GB,DQ020496.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,Scleropages formosus,GB,DQ023143.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Cypriniformes,Xenocyprididae,Distoechodon,Distoechodon tumirostris,GB,DQ026431.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Perciformes,Serranidae,Plectropomus,Plectropomus leopardus,GB,DQ101270.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Amphibia,Caudata,Hynobiidae,Hynobius,Hynobius amjiensis,GB,DQ333808.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Amphibia,Caudata,Hynobiidae,Batrachuperus,Batrachuperus londongensis,GB,DQ333809.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Amphibia,Caudata,Hynobiidae,Liua,Liua shihi,GB,DQ333810.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Amphibia,Caudata,Hynobiidae,Pachyhynobius,Pachyhynobius shangchengensis,GB,DQ333812.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Amphibia,Caudata,Hynobiidae,Salamandrella,Salamandrella keyserlingii,GB,DQ333814.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Amphibia,Caudata,Hynobiidae,Onychodactylus,Onychodactylus fischeri,GB,DQ333820.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Amphibia,Caudata,Hynobiidae,Paradactylodon,Paradactylodon mustersi,GB,DQ333821.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Lepidosauria,Squamata,Viperidae,Deinagkistrodon,Deinagkistrodon acutus,GB,DQ343647.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja naja,GB,DQ343648.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Lepidosauria,Squamata,Typhlopidae,Indotyphlops,Indotyphlops braminus,GB,DQ343649.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Lepidosauria,Squamata,Homalopsidae,Hypsiscopus,Hypsiscopus plumbea,GB,DQ343650.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Gadiformes,Gadidae,Microgadus,Microgadus proximus,GB,DQ356944.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Gadiformes,Gadidae,Pollachius,Pollachius virens,GB,DQ356945.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,Verasper,Verasper variegatus,GB,DQ403797.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Lepidosauria,Squamata,Viperidae,Agkistrodon,Agkistrodon piscivorus,GB,DQ523161.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Perciformes,Eleginopidae,Eleginops,Eleginops maclovinus,GB,DQ526429.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Perciformes,Channichthyidae,Chionodraco,Chionodraco myersi,GB,DQ526430.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Cypriniformes,Leuciscidae,Campostoma,Campostoma anomalum,GB,DQ536421.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Cypriniformes,Leuciscidae,Iberochondrostoma,Iberochondrostoma lemmingii,GB,DQ536427.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Scombriformes,Scombridae,Scomberomorus,Scomberomorus cavalla,GB,DQ536428.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Perciformes,Percidae,Percina,Percina macrolepida,GB,DQ536430.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Cypriniformes,Leuciscidae,Phenacobius,Phenacobius mirabilis,GB,DQ536431.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Pelecaniformes,Ardeidae,Egretta,Egretta novaehollandiae,GB,DQ780878.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Piciformes,Picidae,Dryocopus,Dryocopus pileatus,GB,DQ780879.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Falconiformes,Falconidae,Micrastur,Micrastur gilvicollis,GB,DQ780881.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Piciformes,Ramphastidae,Pteroglossus,Pteroglossus azara,GB,DQ780882.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Accipitriformes,Pandionidae,Pandion,Pandion haliaetus,GB,DQ780884.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Amphibia,Anura,Ranidae,Odorrana,Odorrana tormota,GB,DQ835616.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Lepidosauria,Squamata,Agamidae,Chlamydosaurus,Chlamydosaurus kingii,GB,EF090421.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Spariformes,Sparidae,Parargyrops,Parargyrops edita,GB,EF107158.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Galliformes,Phasianidae,Meleagris,Meleagris gallopavo,GB,EF153719.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Labriformes,Labridae,Parajulis,Parajulis poecilepterus,GB,EF192032.2,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Lepidosauria,Squamata,Chamaeleonidae,Chamaeleo,Chamaeleo dilepis,GB,EF222189.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Labriformes,Labridae,Pteragogus,Pteragogus flagellifer,GB,EF409976.2,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,Platichthys,Platichthys stellatus,GB,EF424428.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Perciformes,Anarhichadidae,Anarhichas,Anarhichas lupus,GB,EF427916.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Pelecaniformes,Threskiornithidae,Platalea,Platalea minor,GB,EF455490.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Lepidosauria,Squamata,Lacertidae,Eremias,Eremias brenchleyi,GB,EF490071.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Spariformes,Sparidae,Acanthopagrus,Acanthopagrus latus,GB,EF506764.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Phoenicopteriformes,Phoenicopteridae,Phoenicopterus,Phoenicopterus roseus,GB,EF532932.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Eurypygiformes,Rhynochetidae,Rhynochetos,Rhynochetos jubatus,GB,EF532933.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Apodiformes,Trochilidae,Archilochus,Archilochus colubris,GB,EF532935.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Podicipediformes,Podicipedidae,Tachybaptus,Tachybaptus novaehollandiae,GB,EF532936.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Lepidosauria,Squamata,Gekkonidae,Heteronotia,Heteronotia binoei,GB,EF626807.1,mitogenome,GB,other class,0,0,0,0,0,0,0
